0,0,0,0,0,0,5,7,9,11,4370
0,0,0,0,0,0,5,5,11,5,5640
0,0,0,0,3,1,9,5,8,7,7009
0,0,0,0,0,0,0,1,10,7,5100
0,0,0,0,0,0,1,0,8,15,4970
0,0,0,2,2,1,4,5,0,0,6280
0,0,0,0,2,2,4,9,8,6,5110
0,0,0,0,0,0,5,4,6,7,5280
0,0,0,0,4,2,2,10,6,1,5130
0,1,3,1,0,6,1,1,0,0,10000
0,0,2,0,0,1,0,0,0,0,10000
0,0,0,0,0,0,0,0,0,0,5150
0,3,2,2,1,1,0,0,0,0,10000
0,0,0,0,1,0,0,1,13,14,5030
0,0,0,0,1,1,6,7,9,4,5060
0,0,0,0,0,0,5,3,7,13,5260
0,0,0,0,0,0,3,6,10,10,4410
0,1,0,1,1,1,0,0,0,0,0
0,0,0,0,0,0,1,3,11,13,5110
0,1,0,1,1,0,4,7,5,4,0
1,0,1,0,6,2,4,2,1,0,10000
0,0,0,0,0,0,0,0,0,0,5350
1,1,1,2,0,0,0,0,0,0,10000
0,0,0,1,2,1,10,2,11,8,6210
0,0,1,0,1,0,1,0,0,0,10000
0,0,1,1,3,3,0,2,0,1,10000
0,0,0,0,2,2,9,4,5,10,4520
0,0,0,2,2,0,7,2,5,4,5890
3,2,3,3,1,0,0,0,0,0,10000
1,0,1,0,1,2,3,8,1,0,10000
0,0,3,1,0,8,1,1,0,1,10000
0,0,1,1,3,0,0,2,0,1,10000
1,2,0,0,0,0,0,0,0,0,0
0,0,0,0,3,3,5,6,3,2,4870
2,0,3,2,0,1,0,0,0,0,10000
0,0,0,0,0,1,7,4,10,14,5540
1,0,0,0,0,0,0,0,0,0,10000
1,0,0,1,0,0,0,0,0,0,10000
0,0,2,1,5,4,0,1,0,0,10000
0,0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,4,0,11,17,5100
1,0,1,0,6,2,2,0,0,1,10000
0,0,0,0,0,0,0,1,6,9,5030
2,0,0,6,2,2,1,1,0,0,10000
0,0,0,0,1,2,1,2,1,1,4200
0,0,0,0,0,0,0,0,10,5,5350
0,0,0,1,0,0,1,0,0,0,5000
0,0,2,1,0,2,4,4,5,1,10000
0,0,0,0,2,0,1,4,3,2,5580
0,0,3,0,2,0,3,2,3,3,10000
0,0,0,0,0,0,3,4,18,11,5470
0,0,1,0,6,2,5,6,7,5,10000
0,0,0,0,0,1,5,4,14,12,4990
0,0,0,0,0,1,4,1,9,17,5220
2,3,0,0,0,0,0,0,0,0,10000
1,0,0,2,0,0,1,0,0,0,10000
0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,6,4,7,21,3770
0,0,0,0,0,0,5,3,9,14,5170
0,0,0,0,0,0,0,0,10,9,5170
0,0,0,0,0,0,0,1,8,5,5340
0,0,0,0,0,0,1,0,14,9,5680
0,0,0,0,2,3,8,8,8,2,5830
0,0,0,0,0,0,0,0,0,0,5350
0,0,0,0,1,0,5,4,17,10,5970
1,1,4,2,0,1,0,0,0,0,10000
0,0,1,1,1,3,0,0,0,0,10000
0,0,0,1,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,0,5110
0,0,0,0,0,0,2,2,8,9,5380
1,0,1,0,0,1,0,0,0,0,10000
0,0,0,0,0,1,0,0,0,0,5000
0,0,3,0,3,1,0,0,0,0,10000
0,0,1,1,2,7,1,6,2,0,10000
0,0,1,0,1,2,3,8,13,8,10000
0,0,1,0,0,2,2,1,0,3,10000
0,0,1,0,0,0,0,0,0,0,10000
2,3,1,0,1,0,0,0,0,0,10000
0,0,1,0,3,2,6,1,2,3,10000
0,0,0,0,2,1,2,3,5,6,5740
0,0,0,2,1,2,2,3,3,1,0
0,0,0,0,0,0,2,3,16,20,4440
0,0,0,1,5,5,4,5,4,6,4220
0,0,0,2,3,1,4,2,2,3,0
0,0,0,0,1,1,7,8,9,10,5180
2,0,1,3,1,0,1,0,0,1,10000
0,0,0,0,0,0,0,0,0,0,4970
2,0,4,0,2,0,0,0,0,0,10000
0,0,2,1,2,4,0,0,0,0,10000
0,0,0,0,0,1,1,4,8,17,4210
0,0,0,0,0,0,1,1,14,8,5520
0,0,1,2,1,1,0,0,0,1,10000
0,0,0,3,1,5,1,1,0,0,0
0,0,0,0,0,0,3,3,9,18,4550
0,0,0,0,0,1,7,3,11,11,5759
0,0,0,2,3,1,5,2,3,2,0
0,0,0,0,0,0,5,8,6,5,4470
0,0,0,0,0,0,3,1,16,6,6320
0,0,0,0,0,0,3,2,15,12,5570
0,0,0,0,5,3,4,4,1,0,4250
0,0,2,0,0,1,0,1,0,0,10000
0,0,0,0,1,1,3,5,10,10,5200
0,0,0,0,3,9,4,6,2,5,2670
0,0,0,0,0,0,8,3,11,12,6140
0,0,0,0,0,3,3,7,7,12,3210
0,2,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,6,3,16,12,6080
0,0,0,0,1,0,7,4,7,3,5990
0,0,0,0,0,0,5,5,10,9,5560
0,0,0,0,0,0,0,1,17,6,5570
0,0,0,0,1,1,7,3,9,12,5720
0,0,0,0,0,0,5,2,13,10,6300
0,0,0,1,3,2,4,7,4,5,4880
0,0,1,0,2,3,4,2,2,5,10000
0,0,0,0,2,0,5,6,8,3,5840
0,0,0,0,0,0,0,1,11,8,5400
3,0,2,2,2,0,1,0,0,0,10000
0,0,2,2,1,1,3,8,8,8,10000
0,0,0,0,1,0,4,6,11,9,5230
0,0,0,2,0,2,4,5,5,2,0
0,0,0,2,2,6,6,2,1,0,0
0,0,0,0,1,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,8,11,4820
0,0,0,0,0,0,0,0,7,4,5240
0,0,0,0,0,0,0,0,0,0,5280
2,0,1,1,0,0,0,0,0,0,10000
0,0,0,0,6,1,5,6,6,5,7059
0,0,0,0,1,1,4,8,4,7,4390
0,0,0,0,0,0,0,0,0,0,4970
0,0,0,1,0,2,4,4,12,4,5270
0,0,0,0,5,1,2,5,8,6,5560
0,0,5,1,1,1,0,1,0,3,10000
0,0,0,0,0,1,8,10,13,9,4900
0,0,0,0,2,0,1,2,10,8,6039
0,0,0,0,1,0,9,4,12,4,6520
2,0,1,1,0,2,0,0,0,0,10000
0,0,0,0,1,2,10,5,10,3,6179
0,0,0,0,0,1,5,0,3,4,5640
0,0,0,0,2,1,3,8,12,10,5500
0,0,0,1,0,1,3,4,16,12,5200
0,0,2,0,1,1,2,4,13,15,10000
0,0,1,0,2,1,4,7,8,4,10000
0,0,0,0,0,0,4,6,14,9,5180
0,0,0,0,2,0,3,3,8,4,6010
0,0,0,1,3,3,5,6,2,3,4700
0,0,0,0,1,0,0,1,9,18,4300
0,0,1,0,4,2,3,9,6,10,10000
0,0,3,3,3,6,0,1,1,0,10000
0,0,0,1,0,0,4,2,2,3,5040
0,0,1,1,3,2,3,3,4,1,10000
1,0,5,2,2,0,0,0,0,0,10000
0,0,0,0,0,0,3,4,0,0,5000
0,0,0,0,1,2,6,5,5,5,5490
0,0,0,0,0,0,0,2,16,16,5280
0,0,0,1,5,1,7,3,1,2,6160
0,0,0,0,0,0,1,3,15,12,5240
0,0,0,0,3,3,6,3,7,4,6080
2,0,0,0,0,0,0,0,0,0,10000
0,0,1,3,2,1,5,3,0,0,10000
0,0,2,0,0,0,3,3,5,7,10000
0,0,0,1,1,1,0,0,0,0,5000
0,1,0,2,0,1,0,1,0,0,0
1,0,0,0,1,2,1,3,0,0,10000
0,0,2,0,1,4,5,2,0,1,10000
0,0,0,0,0,1,4,2,10,15,5180
0,0,0,0,2,0,4,6,0,0,4890
0,0,0,0,1,4,4,0,2,0,5420
0,0,0,1,1,3,2,3,6,3,4900
0,0,0,0,0,0,0,0,0,0,5080
0,0,0,0,0,0,4,2,14,15,5650
1,1,0,1,2,3,0,0,0,0,10000
0,0,0,0,0,0,1,4,10,10,4520
0,0,0,0,4,2,3,2,4,6,5940
0,0,0,0,0,0,1,1,11,13,4730
3,2,1,0,0,0,0,0,0,0,10000
2,2,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,4,12,7,4780
0,0,0,0,0,0,1,3,11,14,4750
0,0,0,0,0,1,1,3,14,14,4960
1,1,2,2,0,1,0,1,0,0,10000
0,0,0,1,1,3,5,0,2,1,5200
0,0,0,0,2,0,7,4,8,7,6010
0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,3,6,9,11,4750
0,0,0,2,1,3,0,1,0,0,4090
0,0,1,0,6,4,0,1,7,2,10000
0,2,0,0,2,1,0,1,1,2,0
0,0,0,0,0,3,7,1,3,6,4700
1,4,0,0,0,0,0,0,0,0,0
1,0,2,2,0,0,0,0,0,0,10000
0,0,1,1,6,0,1,2,4,1,10000
0,0,0,1,0,3,3,3,5,0,4930
0,0,2,1,1,0,0,0,0,0,10000
0,0,0,0,3,2,7,5,6,11,5410
0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,10,4780
0,0,0,2,1,2,5,2,0,3,0
0,0,1,0,1,3,7,5,2,4,10000
0,0,0,1,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,2,16,10,5440
0,0,0,0,1,0,6,8,12,10,5019
0,0,0,0,0,0,3,5,9,15,4520
0,0,2,0,2,0,6,1,0,7,10000
0,1,0,2,0,2,2,3,0,1,0
0,2,2,3,2,3,0,0,0,0,10000
0,0,0,0,1,0,2,2,19,9,5780
0,0,0,0,0,0,0,0,6,6,5019
0,0,0,0,2,0,2,6,3,8,5540
0,0,0,0,1,1,5,4,4,6,5370
0,0,0,1,3,2,3,1,3,1,5770
0,0,1,3,3,0,6,5,7,4,10000
0,0,0,0,0,1,2,1,19,9,5880
0,0,0,0,0,1,3,1,2,2,5150
0,0,0,0,0,1,7,6,7,11,4990
0,0,0,0,0,0,0,0,6,7,5100
0,0,0,0,0,0,3,1,12,10,5740
1,0,0,1,0,1,2,2,0,0,10000
3,0,0,4,0,0,0,0,0,0,10000
0,0,0,0,0,0,2,0,2,14,4520
0,0,0,0,0,0,0,3,10,17,4160
0,0,0,0,0,0,5,0,14,12,6070
0,0,1,2,0,1,0,1,0,0,10000
0,0,0,0,0,0,3,2,6,11,5110
0,0,0,1,1,0,0,0,0,0,5000
1,0,1,1,0,0,0,0,0,0,10000
0,0,1,0,1,4,2,1,2,0,10000
0,0,0,0,0,0,1,1,16,13,5340
0,0,0,0,1,2,5,5,5,8,4700
0,0,0,0,0,0,0,0,8,5,5370
0,0,1,1,1,1,3,0,1,0,10000
0,0,2,0,2,3,4,0,5,9,10000
0,0,0,0,1,0,3,7,10,14,4170
0,0,1,1,2,2,7,5,7,9,10000
0,0,0,0,0,0,1,2,11,8,5310
0,0,1,1,3,5,3,1,0,0,10000
0,0,0,0,0,0,1,1,8,9,4990
3,2,1,0,0,0,1,0,0,0,10000
0,0,0,0,3,0,8,10,3,10,5550
0,0,0,1,4,4,8,9,6,5,4680
0,0,0,0,4,3,10,2,6,3,6670
0,0,1,1,2,0,4,0,4,0,10000
0,0,0,0,0,1,3,4,8,11,5100
0,0,0,0,0,2,2,6,8,14,4120
0,0,0,1,0,1,3,4,5,0,5090
0,3,3,0,0,1,0,0,0,0,0
0,0,0,0,1,0,2,1,15,16,4750
0,0,0,0,0,0,0,0,13,9,5500
0,0,0,0,0,1,5,7,12,4,5159
0,0,0,1,3,1,1,2,1,3,4760
3,0,1,0,0,0,0,0,0,0,10000
0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,2,1,2,5,8,6,5190
0,0,0,0,0,0,0,0,11,13,4870
1,2,2,0,2,2,1,1,0,0,10000
0,0,0,0,1,1,4,3,10,11,5090
0,0,0,0,0,0,0,0,17,19,4900
1,0,1,0,0,1,3,2,15,8,10000
0,0,0,1,2,4,3,3,8,3,5750
5,2,3,0,0,0,0,0,0,0,10000
2,4,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,4,2,3,7,4890
0,0,0,0,0,0,0,3,14,10,4690
0,0,0,3,1,3,2,1,1,0,0
0,0,0,0,3,5,6,2,5,2,5910
0,0,0,0,0,0,0,0,6,6,4890
0,0,0,0,7,2,5,9,10,2,6830
0,0,0,0,0,0,2,2,8,15,4610
0,0,2,0,0,2,3,1,1,0,10000
0,0,0,0,0,0,3,1,6,15,5070
0,0,2,1,4,4,1,4,2,1,10000
2,3,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,1,2,0,0,4990
0,0,0,0,0,0,0,0,0,0,5180
1,1,0,0,0,0,0,0,0,0,0
0,0,1,1,5,2,3,2,1,2,10000
0,0,0,0,1,1,7,11,1,5,4190
1,1,0,0,1,2,0,0,0,0,10000
0,0,1,1,0,2,0,4,1,3,10000
0,0,1,0,2,1,1,1,0,3,10000
0,0,0,0,0,0,0,1,6,8,4920
1,0,2,2,0,0,0,0,0,0,10000
0,0,0,0,0,0,0,1,10,13,4810
1,3,1,1,0,0,0,0,0,0,10000
0,1,1,1,3,2,0,2,0,0,0
0,0,0,0,0,0,0,0,3,2,5290
0,0,0,0,1,0,3,6,12,10,4820
0,0,0,3,0,1,0,0,0,0,0
0,0,1,2,3,5,2,1,0,0,10000
0,0,0,0,0,1,2,4,16,14,4520
0,0,0,0,3,2,3,8,3,6,3970
0,0,0,0,0,0,5,2,12,16,5809
0,0,0,0,0,0,2,4,11,9,5430
0,0,2,0,1,0,6,1,6,0,10000
0,0,0,4,1,0,0,0,0,0,0
1,0,0,3,0,0,0,0,0,0,10000
0,0,0,2,2,0,0,1,0,0,0
0,0,1,0,0,1,1,6,5,7,10000
0,0,0,0,0,0,0,0,4,5,5010
0,0,0,0,0,0,0,0,5,6,5050
1,0,1,0,2,4,1,2,0,0,10000
0,0,0,0,0,0,0,0,4,9,5030
0,1,0,0,1,0,0,0,0,0,0
1,0,2,2,2,4,0,1,0,0,10000
2,0,2,4,2,3,1,3,0,0,10000
0,0,0,0,0,2,6,3,7,9,5130
0,0,0,0,0,0,0,0,9,10,5010
0,0,0,0,2,2,5,1,12,9,6360
0,0,1,0,2,3,8,8,2,2,10000
0,0,0,0,0,0,0,1,14,9,5480
0,0,0,0,0,0,0,0,4,10,4590
0,0,0,0,0,0,0,0,0,0,5040
0,0,0,1,2,0,1,12,1,6,3070
0,0,0,0,0,0,5,2,7,10,5340
3,1,0,1,0,0,0,0,0,0,10000
1,1,0,1,1,0,0,0,0,0,0
0,0,1,0,0,1,7,10,3,5,10000
1,0,3,0,0,2,0,2,0,1,10000
0,0,0,0,0,0,2,1,13,22,4580
0,1,0,2,0,3,0,0,0,0,0
0,0,2,0,1,2,2,2,2,3,10000
0,0,0,0,0,0,0,1,18,12,5270
0,0,0,0,0,3,3,2,3,1,4130
0,0,0,0,0,3,4,3,13,5,5220
0,0,4,4,0,0,0,1,0,0,10000
0,0,3,2,0,0,0,0,0,0,10000
0,0,0,0,0,0,0,0,10,4,5600
1,1,0,0,0,2,0,0,0,0,0
0,2,2,2,1,0,0,1,0,0,10000
0,2,0,0,1,0,0,0,0,0,0
0,1,3,2,1,0,0,2,0,0,10000
0,0,0,0,1,4,4,1,1,0,4600
0,0,1,1,0,2,6,3,7,7,10000
0,0,2,1,3,3,1,1,0,0,10000
0,0,0,0,0,0,0,0,7,4,5299
0,0,0,0,0,0,0,0,5,4,5170
0,0,1,0,3,4,4,1,1,1,10000
1,0,3,0,3,2,1,1,0,0,10000
0,0,3,2,5,2,2,1,1,2,10000
0,0,0,0,0,0,6,3,8,8,5580
2,0,0,1,0,0,0,0,0,0,10000
0,0,0,0,0,0,6,1,6,9,5560
0,0,0,0,1,3,3,5,2,4,3920
0,0,1,0,4,5,0,4,1,1,10000
0,0,0,0,0,0,4,2,15,11,5640
0,0,0,0,0,0,3,0,13,12,5700
1,0,1,0,2,4,5,3,1,1,10000
0,0,0,1,2,1,3,2,4,1,5470
0,0,0,0,0,0,1,1,14,15,5270
0,0,2,1,7,3,3,2,0,3,10000
0,0,2,2,2,4,4,1,0,0,10000
1,4,1,1,0,0,0,0,0,0,0
0,0,0,2,0,4,3,1,5,3,0
1,0,1,1,2,2,0,0,2,0,10000
0,0,0,0,0,0,1,2,12,11,4840
0,0,2,0,0,1,9,7,6,2,10000
0,0,2,1,1,1,1,0,0,0,10000
0,1,1,0,0,1,0,0,0,0,10000
0,0,0,0,0,0,2,2,13,12,5280
0,0,0,0,7,2,4,1,2,4,7760
0,0,0,0,0,0,5,6,14,11,5640
0,0,2,0,0,0,0,0,0,0,10000
1,3,0,2,2,0,0,0,0,0,0
0,0,1,2,2,1,1,2,0,1,10000
0,1,0,1,1,2,0,0,0,0,0
0,0,0,0,4,1,10,4,1,3,7400
0,0,0,1,2,3,6,3,1,4,10000
0,0,0,0,0,0,0,2,10,10,4900
0,0,2,1,3,0,0,1,0,0,10000
0,0,1,0,0,0,0,0,0,0,10000
1,0,3,0,1,2,0,1,0,0,10000
0,0,0,0,6,2,4,7,6,2,8970
0,0,0,0,2,0,0,0,0,0,5000
0,0,0,0,0,0,1,1,14,16,5019
0,0,0,0,2,0,2,5,9,9,5880
0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,2,1,9,3,7,9,6300
0,0,0,1,1,0,8,4,6,8,6200
0,0,0,0,0,0,0,0,15,17,4900
0,0,1,1,4,2,0,1,0,0,10000
0,0,4,0,2,2,4,5,17,8,10000
0,1,1,2,0,0,0,0,0,0,10000
0,0,0,0,0,0,0,3,8,10,4690
0,0,0,0,0,0,3,0,6,9,5490
0,0,0,1,1,1,4,7,7,13,3700
0,0,0,0,0,0,0,0,6,9,4890
0,0,0,0,0,1,0,2,12,14,4600
2,0,0,2,0,0,2,0,1,0,10000
0,0,3,0,3,3,2,4,10,3,10000
0,0,3,1,1,1,0,0,0,0,10000
2,2,2,2,1,0,0,0,0,0,0
0,0,2,3,2,4,3,0,2,0,10000
0,0,0,1,5,5,2,5,3,5,5809
0,0,1,4,2,2,1,1,0,0,10000
0,0,0,0,0,0,0,1,10,8,5140
0,0,0,0,0,0,0,2,13,6,5660
0,0,1,0,1,0,4,3,11,10,10000
0,0,0,0,0,1,7,6,14,12,5480
0,0,0,0,1,0,1,0,0,0,5000
2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,4950
0,0,0,0,0,1,1,0,11,11,4900
0,0,2,0,2,3,5,5,2,2,10000
0,0,0,1,1,0,5,1,2,6,5520
0,0,0,0,2,0,7,3,9,5,6480
0,0,1,1,1,0,0,0,0,0,10000
0,0,0,0,1,1,5,5,12,9,5090
0,0,0,0,1,0,4,6,10,6,5019
0,0,1,1,1,0,2,0,2,2,10000
0,0,0,0,0,0,6,7,14,9,4860
0,0,0,0,0,0,0,3,14,12,4800
0,0,1,0,2,1,0,6,6,7,10000
2,0,0,4,0,1,0,0,0,0,10000
0,0,0,0,0,0,0,0,7,11,5220
0,0,0,0,0,0,0,1,13,16,4820
0,0,0,0,3,4,5,6,4,6,3540
0,0,1,2,2,4,1,2,2,0,10000
1,0,2,0,4,0,1,0,0,0,10000
0,1,0,1,6,3,4,0,0,0,0
0,0,0,2,2,1,0,0,0,0,0
2,2,3,1,0,1,0,0,0,0,10000
0,0,0,0,1,0,2,5,14,12,4940
0,0,0,0,0,0,2,4,11,17,4400
0,0,3,1,0,3,2,2,1,0,10000
0,0,0,0,0,0,2,1,12,8,5460
0,0,0,0,0,0,2,5,18,11,4990
0,1,0,1,0,0,0,0,0,0,0
1,2,0,1,0,0,0,0,0,0,0
2,3,1,2,0,0,0,0,0,0,10000
0,0,0,0,0,1,4,5,13,13,4600
0,0,0,0,0,0,5,4,3,2,5110
0,0,0,0,0,0,2,0,15,16,5270
3,1,0,0,0,0,0,0,0,0,10000
0,0,0,0,0,1,4,5,19,16,5250
1,2,5,1,0,0,0,0,0,0,10000
0,0,0,0,1,0,0,0,0,0,5000
0,1,2,5,3,2,0,0,0,0,0
0,1,3,3,2,3,1,0,0,0,0
0,0,0,0,0,0,0,0,11,10,5310
0,0,0,0,0,0,0,0,18,10,5600
0,0,0,0,2,1,4,10,3,12,3650
0,0,0,0,1,1,9,6,10,8,5759
0,0,0,0,0,0,2,1,13,15,5270
2,2,0,0,0,0,0,0,0,0,0
0,2,1,1,0,1,0,0,0,0,10000
0,0,3,2,1,0,0,0,0,0,10000
0,0,0,3,1,1,0,3,0,0,3840
1,0,1,2,1,0,0,0,0,0,10000
1,0,1,0,0,4,0,1,0,0,10000
0,0,0,0,1,1,0,6,13,11,4280
0,0,0,0,0,0,5,1,3,16,4980
2,3,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,4,3,21,8,6350
0,0,1,1,0,2,5,3,4,2,10000
0,0,0,0,0,1,4,5,5,16,3750
1,0,4,1,2,1,2,1,0,0,10000
0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,7,5,11,7,4660
0,0,0,1,3,3,1,1,0,1,4540
0,2,3,5,4,2,0,0,0,0,0
0,1,4,1,0,1,0,0,0,0,10000
0,0,0,0,0,0,1,0,10,11,5120
0,0,0,0,0,1,9,7,2,7,5350
0,0,0,0,2,0,6,4,3,7,5110
1,0,1,0,3,2,1,0,3,0,10000
0,0,0,0,0,1,6,7,3,6,4610
0,0,0,0,3,1,2,2,12,15,5640
0,0,0,0,3,1,5,4,12,6,6360
0,0,0,0,0,3,3,4,16,8,5100
0,0,0,0,0,0,7,4,11,8,5840
0,0,1,0,0,0,0,0,0,0,10000
0,0,0,0,0,0,8,1,12,9,6430
0,0,0,0,3,2,5,5,2,10,5110
0,0,0,0,0,0,2,1,12,8,5580
0,0,0,2,2,3,0,1,0,0,0
0,1,1,1,1,2,2,3,1,1,0
0,0,0,0,0,0,2,0,16,14,5710
2,2,2,1,1,0,0,0,0,0,10000
0,1,0,1,0,1,0,0,0,0,0
0,0,2,1,1,2,0,2,1,1,10000
0,0,0,1,1,4,7,2,16,5,6620
2,0,1,0,2,9,0,2,1,2,10000
0,0,0,0,0,0,0,0,7,3,5360
0,0,2,0,3,0,5,4,2,0,10000
0,0,6,2,3,3,0,3,0,0,10000
2,0,1,0,0,0,0,0,0,0,10000
1,0,1,1,3,5,0,2,0,1,10000
0,0,0,0,1,1,0,3,3,0,4930
0,0,0,0,0,0,0,0,5,3,5299
0,0,0,0,3,1,5,4,8,7,5710
0,0,0,0,0,0,0,0,6,5,5230
0,0,0,0,0,0,0,0,10,4,5480
0,0,0,0,0,0,1,6,14,12,4780
0,0,0,0,1,1,3,1,9,15,5210
0,0,0,0,1,3,6,8,8,8,4150
0,0,0,0,1,5,6,5,7,3,3120
0,0,0,0,0,0,0,0,7,3,5560
0,0,1,0,0,0,0,0,0,0,10000
0,0,0,1,2,2,2,2,0,5,5690
2,0,2,0,3,0,1,0,0,0,10000
0,0,0,0,0,0,2,3,4,3,4830
0,1,4,4,0,3,1,1,0,0,10000
0,0,0,0,0,3,1,2,14,10,3990
0,3,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,4,6,5,5050
0,0,0,0,0,4,4,0,16,7,4530
0,0,0,3,2,3,0,0,0,2,0
2,3,1,0,1,0,0,0,0,0,10000
2,0,1,2,1,0,1,0,0,0,10000
0,0,0,0,0,0,1,0,17,15,5410
0,0,0,1,0,3,2,6,7,1,5010
0,0,0,0,0,0,1,0,5,13,4800
1,0,1,1,2,1,0,4,0,0,10000
0,0,1,3,1,0,0,0,0,0,10000
2,1,0,2,3,2,0,0,0,1,10000
0,0,0,1,4,1,4,1,6,3,6210
0,0,0,0,1,0,1,0,10,18,4410
1,0,0,0,0,0,0,0,0,0,10000
0,1,2,0,5,2,1,0,0,0,10000
0,0,0,0,1,1,4,8,6,7,4610
1,1,0,1,2,2,0,2,0,0,0
0,0,0,0,3,2,4,6,12,9,5180
0,0,0,2,1,5,4,2,3,2,0
0,0,0,1,3,3,0,2,1,0,4690
0,0,0,0,0,0,5,8,6,8,4200
0,0,2,3,3,0,6,3,4,2,10000
0,0,2,2,2,7,1,2,2,3,10000
0,0,4,2,2,0,2,1,0,0,10000
0,3,0,1,3,3,3,0,0,1,0
0,0,0,0,0,3,5,2,8,8,4640
0,0,0,0,0,0,0,0,10,7,5159
0,0,0,0,1,1,5,9,3,1,4820
0,0,0,0,4,0,7,6,9,6,6070
0,0,0,0,1,2,2,5,9,5,4700
0,1,3,1,2,1,0,0,0,0,10000
0,0,2,1,0,2,0,0,0,0,10000
0,0,0,0,0,0,2,3,17,13,5100
0,0,1,0,1,6,0,2,0,0,10000
0,0,0,0,0,0,2,0,5,7,5510
0,0,0,3,1,4,5,4,1,3,0
0,0,2,0,2,0,1,0,0,0,10000
0,0,0,0,1,0,2,2,15,8,5360
0,0,0,0,4,2,11,6,5,3,6660
0,0,0,0,4,4,2,2,0,0,4570
0,0,0,0,0,0,6,4,6,10,4400
0,0,0,0,6,2,3,4,1,8,5470
0,0,0,0,0,0,0,2,12,9,5100
0,0,2,1,0,0,0,0,0,0,10000
0,0,0,0,0,0,0,0,2,11,4510
0,0,0,1,6,1,1,3,1,1,6639
0,1,0,1,0,0,0,0,0,0,0
0,0,1,1,1,2,3,1,2,1,10000
0,0,3,2,1,2,0,0,0,0,10000
0,0,0,0,0,0,2,1,19,8,6200
0,0,0,0,0,0,3,1,17,13,5710
0,0,0,1,3,4,3,1,2,5,5120
0,0,0,0,0,0,0,1,16,14,4950
0,0,0,0,0,3,5,3,9,10,5420
0,0,0,1,2,1,7,5,1,2,6020
